    LRGN[Fwheel]
            START,          END,         AREA,DRAG(PRESSURE),LIFT(PRESSURE),DRAG(SURF-STRESS),LIFT(SURF-STRESS),         DRAG,         LIFT,           CD,           CL
               -4,         -3.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.9,         -3.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.8,         -3.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.7,         -3.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.6,         -3.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.5,         -3.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.4,         -3.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.3,         -3.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.2,         -3.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.1,           -3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
               -3,         -2.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.9,         -2.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.8,         -2.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.7,         -2.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.6,         -2.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.5,         -2.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.4,         -2.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.3,         -2.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.2,         -2.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.1,           -2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
               -2,         -1.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.9,         -1.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.8,         -1.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.7,         -1.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.6,         -1.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.5,         -1.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.4,         -1.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.3,         -1.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.2,         -1.1,    0.0269103,      0.996591,     0.0269169,        0.00133503,      -0.000934881,     0.997926,    0.0259821,    0.0132165,  0.000344105
             -1.1,           -1,     0.124656,       1.01748,     -0.150953,         0.0190226,       -0.00490945,       1.0365,    -0.155863,    0.0137274,  -0.00206424
               -1,         -0.9,     0.163047,      0.249284,    -0.0785672,        0.00827092,        -0.0023081,     0.257554,   -0.0808753,   0.00341104,  -0.00107111
             -0.9,         -0.8,     0.239212,       1.11843,     -0.480254,         0.0131926,       -0.00493819,      1.13162,    -0.485192,    0.0149872,  -0.00642586
             -0.8,         -0.7,     0.239654,       2.79129,     -0.361822,         0.0138618,        0.00170607,      2.80515,    -0.360115,    0.0371513,  -0.00476935
             -0.7,         -0.6,     0.292819,       1.60143,     -0.515728,         0.0109114,       -0.00392114,      1.61234,    -0.519649,    0.0213538,  -0.00688221
             -0.6,         -0.5,     0.522748,      0.619442,      0.233521,         0.0413817,       -0.00840917,     0.660824,     0.225112,   0.00875192,   0.00298136
             -0.5,         -0.4,     0.773942,       1.37057,       1.77429,         0.0920799,       -0.00827735,      1.46265,      1.76602,    0.0193712,     0.023389
             -0.4,         -0.3,      1.19165,       13.3978,       5.29568,          0.161057,        -0.0132353,      13.5589,      5.28245,     0.179573,    0.0699604
             -0.3,         -0.2,     0.808352,      0.818143,       10.4119,          0.173136,       0.000824947,     0.991279,      10.4128,    0.0131284,     0.137906
             -0.2,         -0.1,     0.984036,       4.62131,       10.2677,          0.182619,         0.0196838,      4.80393,      10.2874,     0.063623,     0.136246
             -0.1,-4.57967e-015,     0.992073,       5.02745,       6.27681,          0.156901,         0.0167994,      5.18435,      6.29361,    0.0686612,    0.0833522
    -4.57967e-015,          0.1,     0.881709,     -0.544885,        2.7828,          0.115154,        0.00619915,    -0.429731,      2.78899,  -0.00569133,    0.0369373
              0.1,          0.2,     0.814979,     -0.542552,      0.468582,         0.0915948,        0.00275017,    -0.450957,     0.471333,  -0.00597245,    0.0062423
              0.2,          0.3,     0.758304,     0.0494236,      -1.51143,         0.0736429,       -0.00282408,     0.123066,     -1.51426,   0.00162989,   -0.0200547
              0.3,          0.4,     0.626012,      0.532656,      -1.56447,         0.0591031,       -0.00754591,     0.591759,     -1.57202,   0.00783722,   -0.0208197
              0.4,          0.5,     0.205251,      0.210885,   -0.00122723,         0.0280922,       0.000398925,     0.238977, -0.000828307,     0.003165,-1.09701e-005
              0.5,          0.6,      0.21819,      0.203806,        -1.575,         0.0457175,       -0.00462928,     0.249524,     -1.57963,   0.00330468,   -0.0209205
              0.6,          0.7,     0.229963,    -0.0109552,      -1.40927,          0.063171,       -0.00662289,    0.0522158,     -1.41589,  0.000691543,    -0.018752
              0.7,          0.8,     0.300332,     -0.139473,      -1.02919,         0.0664171,       -0.00765214,   -0.0730561,     -1.03685, -0.000967552,   -0.0137319
              0.8,          0.9,     0.190353,    -0.0234555,     -0.440347,         0.0668831,        -0.0081719,    0.0434276,    -0.448519,  0.000575153,  -0.00594016
              0.9,            1,     0.182077,     0.0234215,    -0.0520903,         0.0665814,       -0.00834442,    0.0900029,   -0.0604347,   0.00119199, -0.000800394
                1,          1.1,     0.172722,      0.194221,      0.980836,         0.0665604,       -0.00732551,     0.260781,      0.97351,   0.00345377,    0.0128931
              1.1,          1.2,     0.271532,      0.922186,       1.21368,         0.0756096,       -0.00939686,     0.997795,      1.20428,    0.0132147,    0.0159494
              1.2,          1.3,     0.412958,       2.55242,       3.53107,         0.0921231,        -0.0172155,      2.64454,      3.51386,    0.0350241,    0.0465373
              1.3,          1.4,     0.557336,       4.17143,       7.10575,           0.14514,        -0.0100312,      4.31657,      7.09572,    0.0571684,    0.0939754
              1.4,          1.5,     0.417611,       2.32534,       5.49735,          0.109612,       -0.00146285,      2.43495,      5.49588,    0.0322484,    0.0727872
              1.5,          1.6,     0.119716,      0.689603,       2.48211,          0.033434,        0.00273009,     0.723037,      2.48484,   0.00957586,    0.0329091
              1.6,          1.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.7,          1.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.8,          1.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.9,            2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                2,          2.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.1,          2.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.2,          2.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.3,          2.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.4,          2.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.5,          2.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.6,          2.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.7,          2.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.8,          2.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.9,            3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                3,          3.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.1,          3.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.2,          3.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.3,          3.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.4,          3.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.5,          3.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.6,          3.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.7,          3.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.8,          3.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.9,            4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                4,            4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0

